datetime,aqi,pm25,pm10,co,no2,o3,so2,temp,humidity,pressure,wind
2025-11-07 21:00,65,18.97,42.37,104.83,0.09,109.99,0.52,,,,
2025-11-07 22:00,62,17.25,36.69,104.85,0.09,113.83,0.7,,,,
2025-11-07 23:00,59,16.02,33.44,103.96,0.09,114.66,0.72,,,,
2025-11-08 00:00,57,15.13,31.62,102.78,0.08,114.41,0.67,,,,
2025-11-08 00:00,57,15.13,31.62,102.78,0.08,114.41,0.67,,,,
2025-11-08 01:00,56,14.35,30.09,102.03,0.08,114.49,0.63,,,,
2025-11-08 02:00,54,13.71,29.0,101.58,0.07,114.96,0.58,,,,
2025-11-08 03:00,54,13.36,28.61,101.27,0.11,115.42,0.55,,,,
2025-11-08 04:00,53,13.03,28.01,100.59,0.1,115.13,0.54,,,,
2025-11-08 05:00,53,12.94,27.92,100.03,0.08,114.82,0.54,,,,
2025-11-08 06:00,53,13.07,28.54,99.5,0.07,113.95,0.53,,,,
2025-11-08 07:00,54,13.3,29.52,98.81,0.06,112.84,0.52,,,,
2025-11-08 08:00,54,13.56,30.71,98.13,0.05,111.33,0.5,,,,
2025-11-08 09:00,54,13.73,31.83,97.32,0.05,110.03,0.49,,,,
2025-11-08 10:00,55,13.83,33.0,96.9,0.05,109.5,0.47,,,,
2025-11-08 11:00,56,14.38,35.92,96.34,0.06,108.53,0.44,,,,
2025-11-08 12:00,57,15.19,39.81,95.95,0.06,107.73,0.41,,,,
2025-11-08 13:00,60,16.28,44.84,96.08,0.08,107.16,0.38,,,,
2025-11-08 14:00,62,17.54,50.52,96.43,0.07,106.45,0.35,,,,
2025-11-08 15:00,65,18.65,55.62,97.0,0.07,106.01,0.33,,,,
2025-11-08 16:00,67,19.66,60.38,97.43,0.07,105.46,0.32,,,,
2025-11-08 17:00,69,20.84,65.57,98.22,0.07,104.72,0.3,,,,
2025-11-08 18:00,72,21.94,70.36,99.03,0.07,104.18,0.28,,,,
2025-11-08 19:00,74,22.82,74.25,99.56,0.07,103.5,0.27,,,,
2025-11-08 20:00,75,23.61,77.65,100.07,0.07,103.08,0.26,,,,
2025-11-08 21:00,77,24.36,80.72,100.61,0.07,102.73,0.25,,,,
2025-11-08 22:00,78,24.99,83.51,101.24,0.07,102.48,0.24,,,,
2025-11-08 23:00,79,25.36,85.09,101.65,0.07,102.58,0.24,,,,
2025-11-09 00:00,79,25.56,85.88,101.86,0.07,102.78,0.24,,,,
2025-11-09 00:00,79,25.56,85.88,101.86,0.07,102.78,0.24,,,,
2025-11-09 01:00,79,25.53,85.54,102.31,0.07,103.2,0.24,,,,
2025-11-09 02:00,79,25.18,83.82,102.42,0.07,104.25,0.25,,,,
2025-11-09 03:00,78,24.74,81.8,102.5,0.1,105.78,0.26,,,,
2025-11-09 04:00,76,24.22,79.4,102.16,0.1,106.82,0.28,,,,
2025-11-09 05:00,76,23.89,77.94,102.07,0.08,107.64,0.29,,,,
2025-11-09 06:00,76,23.85,77.71,101.91,0.07,107.8,0.3,,,,
2025-11-09 07:00,76,24.03,78.46,102.16,0.06,107.42,0.31,,,,
2025-11-09 08:00,77,24.27,79.58,102.21,0.05,106.53,0.32,,,,
2025-11-09 09:00,77,24.55,80.8,102.35,0.05,105.76,0.32,,,,
2025-11-09 10:00,78,25.02,82.83,103.18,0.05,105.65,0.33,,,,
2025-11-09 11:00,79,25.42,84.62,103.8,0.06,105.84,0.34,,,,
2025-11-09 12:00,80,25.76,86.05,104.36,0.07,106.19,0.35,,,,
2025-11-09 13:00,80,26.07,87.17,105.06,0.09,106.79,0.35,,,,
2025-11-09 14:00,81,26.29,87.84,105.61,0.09,107.21,0.36,,,,
2025-11-09 15:00,81,26.43,88.12,105.92,0.09,107.61,0.36,,,,
2025-11-09 16:00,81,26.37,87.68,106.04,0.08,107.92,0.36,,,,
2025-11-09 17:00,81,26.25,86.82,106.01,0.08,108.23,0.36,,,,
2025-11-09 18:00,80,26.11,85.89,106.01,0.07,108.53,0.36,,,,
2025-11-09 19:00,80,25.86,84.57,105.73,0.07,108.81,0.36,,,,
2025-11-09 20:00,79,25.55,82.98,105.57,0.07,108.97,0.36,,,,
2025-11-09 21:00,79,25.22,81.31,105.31,0.07,109.16,0.35,,,,
2025-11-09 22:00,78,25.04,80.3,105.15,0.06,109.16,0.35,,,,
2025-11-09 23:00,78,24.97,79.86,105.15,0.06,108.98,0.34,,,,
2025-11-10 00:00,78,24.87,79.37,105.09,0.06,108.81,0.34,,,,
2025-11-10 00:00,78,24.87,79.37,105.09,0.06,108.81,0.34,,,,
2025-11-10 01:00,78,24.77,78.81,105.26,0.06,108.67,0.33,,,,
2025-11-10 02:00,77,24.65,77.99,105.41,0.05,108.76,0.32,,,,
2025-11-10 03:00,77,24.48,77.12,105.61,0.08,108.91,0.32,,,,
2025-11-10 04:00,76,24.16,75.81,105.17,0.07,108.19,0.31,,,,
2025-11-10 05:00,76,23.93,74.58,104.99,0.06,107.75,0.3,,,,
2025-11-10 06:00,75,23.65,73.29,104.67,0.05,106.74,0.3,,,,
2025-11-10 07:00,75,23.33,71.88,104.13,0.04,105.37,0.29,,,,
2025-11-10 08:00,74,22.98,70.43,103.53,0.04,103.54,0.28,,,,
2025-11-10 09:00,73,22.64,69.07,102.88,0.04,101.8,0.27,,,,
2025-11-10 10:00,72,22.3,67.69,102.8,0.04,100.94,0.26,,,,
2025-11-10 11:00,71,21.83,65.94,102.64,0.04,100.29,0.25,,,,
2025-11-10 12:00,70,21.36,64.07,102.37,0.05,100.15,0.25,,,,
2025-11-10 13:00,70,20.93,62.31,102.59,0.06,100.47,0.25,,,,
2025-11-10 14:00,69,20.5,60.56,102.65,0.06,101.06,0.25,,,,
2025-11-10 15:00,68,20.06,58.75,102.76,0.06,101.6,0.25,,,,
2025-11-10 16:00,67,19.62,56.97,102.69,0.06,102.15,0.25,,,,
2025-11-10 17:00,66,19.29,55.57,102.67,0.06,102.75,0.25,,,,
2025-11-10 18:00,66,19.03,54.36,102.62,0.05,103.29,0.25,,,,
2025-11-10 19:00,65,18.8,53.26,102.65,0.05,103.55,0.25,,,,
2025-11-10 20:00,65,18.61,52.4,102.7,0.05,103.77,0.25,,,,
2025-11-10 21:00,64,18.5,51.72,102.72,0.05,103.97,0.25,,,,
2025-11-10 22:00,64,18.41,51.17,102.59,0.05,103.86,0.25,,,,
2025-11-10 23:00,64,18.38,50.87,102.61,0.05,103.81,0.25,,,,
2025-11-11 00:00,64,18.37,50.71,102.64,0.04,103.66,0.24,,,,
2025-11-11 00:00,64,18.37,50.71,102.64,0.04,103.66,0.24,,,,
2025-11-11 01:00,64,18.4,50.64,102.56,0.04,103.81,0.24,,,,
2025-11-11 02:00,64,18.45,50.6,102.92,0.04,103.93,0.23,,,,
2025-11-11 03:00,64,18.49,50.47,103.05,0.06,104.21,0.23,,,,
2025-11-11 04:00,64,18.48,50.14,102.8,0.05,103.78,0.23,,,,
2025-11-11 05:00,64,18.5,49.92,102.66,0.04,103.4,0.22,,,,
2025-11-11 06:00,65,18.53,49.58,102.34,0.03,102.66,0.22,,,,
2025-11-11 07:00,65,18.55,49.29,101.83,0.03,101.3,0.22,,,,
2025-11-11 08:00,65,18.59,49.04,101.34,0.03,99.47,0.21,,,,
2025-11-11 09:00,65,18.63,48.87,100.77,0.03,97.66,0.2,,,,
2025-11-11 10:00,65,18.68,48.74,100.7,0.03,96.61,0.2,,,,
2025-11-11 11:00,65,18.61,48.3,100.58,0.03,95.87,0.2,,,,
2025-11-11 12:00,64,18.51,47.79,100.38,0.04,95.84,0.2,,,,
2025-11-11 13:00,64,18.43,47.29,100.63,0.05,96.21,0.2,,,,
2025-11-11 14:00,64,18.33,46.73,100.69,0.05,96.78,0.21,,,,
2025-11-11 15:00,64,18.23,46.17,100.84,0.05,97.3,0.22,,,,
2025-11-11 16:00,64,18.13,45.64,100.8,0.05,97.52,0.22,,,,
2025-11-11 17:00,64,18.11,45.27,100.84,0.05,97.87,0.23,,,,
2025-11-11 18:00,64,18.08,44.93,100.91,0.05,98.21,0.23,,,,
2025-11-11 19:00,63,18.04,44.49,100.82,0.05,98.39,0.24,,,,
2025-11-11 20:00,63,17.99,44.05,100.84,0.04,98.61,0.25,,,,
2025-11-11 21:00,63,17.92,43.55,100.86,0.04,98.96,0.25,,,,
2025-11-11 22:00,63,17.81,43.08,100.87,0.04,99.18,0.26,,,,
2025-11-11 23:00,63,17.72,42.77,101.04,0.04,99.3,0.26,,,,
2025-11-12 00:00,63,17.63,42.57,101.08,0.04,99.51,0.26,,,,
2025-11-12 00:00,63,17.63,42.57,101.08,0.04,99.51,0.26,,,,
2025-11-12 01:00,62,17.52,42.37,101.27,0.04,99.69,0.26,,,,
2025-11-12 02:00,62,17.4,42.13,101.62,0.04,100.15,0.27,,,,
2025-11-12 03:00,62,17.28,41.81,102.03,0.06,100.51,0.28,,,,
2025-11-12 04:00,62,17.11,41.25,101.93,0.05,100.45,0.3,,,,
2025-11-12 05:00,61,17.01,40.71,102.07,0.05,100.03,0.31,,,,
2025-11-12 06:00,61,16.95,40.28,101.91,0.04,99.35,0.34,,,,
2025-11-12 07:00,61,16.93,39.88,101.86,0.04,98.41,0.36,,,,
2025-11-12 08:00,61,16.88,39.39,101.5,0.04,97.27,0.37,,,,
2025-11-12 09:00,61,16.89,38.82,101.2,0.04,96.41,0.4,,,,
2025-11-12 10:00,61,16.94,38.25,101.44,0.05,96.49,0.43,,,,
2025-11-12 11:00,61,16.89,37.53,101.4,0.05,96.55,0.44,,,,
2025-11-12 12:00,61,16.8,36.75,101.29,0.06,96.78,0.46,,,,
2025-11-12 13:00,61,16.79,36.03,101.65,0.08,97.7,0.48,,,,
2025-11-12 14:00,61,16.77,35.39,101.91,0.08,98.39,0.5,,,,
2025-11-12 15:00,61,16.74,34.84,102.12,0.08,99.0,0.51,,,,
2025-11-12 16:00,61,16.67,34.26,102.07,0.07,99.32,0.51,,,,
2025-11-12 17:00,61,16.66,33.86,102.21,0.07,99.55,0.52,,,,
2025-11-12 18:00,61,16.65,33.44,102.33,0.07,100.01,0.52,,,,
2025-11-12 19:00,61,16.63,33.0,102.47,0.06,100.41,0.53,,,,
2025-11-12 20:00,61,16.64,32.71,102.62,0.06,101.1,0.54,,,,
2025-11-12 21:00,61,16.74,32.72,103.12,0.06,101.78,0.57,,,,
2025-11-12 22:00,61,16.93,33.15,103.56,0.06,102.8,0.61,,,,
2025-11-12 23:00,62,17.23,33.96,103.9,0.06,103.7,0.66,,,,
2025-11-13 00:00,63,17.63,35.09,104.66,0.06,104.55,0.73,,,,
2025-11-13 00:00,63,17.63,35.09,104.66,0.06,104.55,0.73,,,,
2025-11-13 01:00,64,18.14,36.41,105.72,0.07,105.48,0.82,,,,
2025-11-13 02:00,65,18.66,37.77,106.66,0.07,106.5,0.92,,,,
2025-11-13 03:00,66,19.14,39.04,107.7,0.1,107.37,1.02,,,,
2025-11-13 04:00,67,19.62,39.84,109.2,0.11,108.66,1.22,,,,
2025-11-13 05:00,68,20.15,40.68,111.01,0.11,109.62,1.39,,,,
2025-11-13 06:00,69,20.69,41.72,112.7,0.11,109.44,1.51,,,,
2025-11-13 07:00,70,21.2,42.72,113.87,0.1,108.88,1.55,,,,
2025-11-13 08:00,71,21.68,43.59,114.68,0.1,107.93,1.57,,,,
2025-11-13 09:00,72,22.3,44.5,116.25,0.11,107.64,1.65,,,,
2025-11-13 10:00,74,23.19,45.54,118.68,0.12,109.04,1.84,,,,
2025-11-13 11:00,76,23.85,46.2,119.95,0.14,110.3,1.99,,,,
2025-11-13 12:00,76,24.19,46.34,120.35,0.17,111.25,2.09,,,,
2025-11-13 13:00,77,24.36,46.25,120.44,0.2,112.04,2.15,,,,
2025-11-13 14:00,76,24.15,45.78,119.69,0.18,111.6,2.06,,,,
2025-11-13 15:00,76,23.86,45.13,118.67,0.16,111.27,1.95,,,,
2025-11-13 16:00,75,23.66,44.56,117.96,0.15,111.09,1.88,,,,
2025-11-13 17:00,75,23.63,44.4,117.79,0.14,111.1,1.87,,,,
2025-11-13 18:00,75,23.71,44.62,118.06,0.13,111.2,1.89,,,,
2025-11-13 19:00,76,23.93,45.26,118.73,0.13,111.17,1.95,,,,
2025-11-13 20:00,75,23.68,45.13,118.08,0.13,110.17,1.87,,,,
2025-11-13 21:00,74,23.24,44.75,117.07,0.12,108.95,1.73,,,,
2025-11-13 22:00,73,22.77,44.48,116.07,0.11,107.94,1.61,,,,
2025-11-13 23:00,73,22.43,44.55,115.55,0.1,107.31,1.55,,,,
2025-11-14 00:00,73,22.4,45.12,115.91,0.1,107.62,1.62,,,,
2025-11-14 00:00,73,22.4,45.12,115.91,0.1,107.62,1.62,,,,
2025-11-14 01:00,79,25.38,50.69,125.77,0.15,113.44,2.8,,,,
2025-11-14 02:00,83,27.1,54.23,132.49,0.18,116.61,3.66,,,,
2025-11-14 03:00,83,27.2,55.05,133.79,0.25,117.27,3.95,,,,
2025-11-14 04:00,82,26.79,54.8,133.41,0.27,116.34,3.99,,,,
2025-11-14 05:00,80,26.01,53.68,131.77,0.26,115.05,3.76,,,,
2025-11-14 06:00,81,26.13,54.17,132.2,0.24,115.47,3.88,,,,
2025-11-14 07:00,87,29.44,60.16,139.8,0.26,121.02,5.18,,,,
2025-11-14 08:00,97,34.19,68.18,150.67,0.29,127.98,6.62,,,,
2025-11-14 09:00,107,37.91,74.27,158.92,0.32,133.48,7.53,,,,
2025-11-14 10:00,115,41.09,79.43,166.14,0.37,138.7,8.15,,,,
2025-11-14 11:00,118,42.52,81.62,169.13,0.42,140.97,8.26,,,,
2025-11-14 12:00,119,42.84,82.0,169.88,0.49,142.17,8.21,,,,
2025-11-14 13:00,119,42.89,81.91,170.58,0.52,142.82,8.2,,,,
2025-11-14 14:00,118,42.56,81.08,170.28,0.45,142.87,8.1,,,,
2025-11-14 15:00,116,41.76,79.28,169.04,0.41,142.41,7.92,,,,
2025-11-14 16:00,114,40.83,77.13,167.35,0.38,141.77,7.7,,,,
2025-11-14 17:00,112,39.99,75.35,165.98,0.37,141.21,7.51,,,,
2025-11-14 18:00,110,39.25,73.81,164.61,0.36,140.54,7.32,,,,
2025-11-14 19:00,109,38.65,72.69,163.84,0.35,140.08,7.18,,,,
2025-11-14 20:00,108,38.15,71.89,163.32,0.35,139.38,7.06,,,,
2025-11-14 21:00,106,37.68,71.21,163.08,0.35,138.72,7.0,,,,
2025-11-14 22:00,105,37.07,70.23,162.5,0.35,138.42,7.0,,,,
2025-11-14 23:00,103,36.35,69.07,161.98,0.35,137.87,7.03,,,,
2025-11-15 00:00,101,35.6,67.98,161.34,0.36,137.48,7.1,,,,
2025-11-15 00:00,101,35.6,67.98,161.34,0.36,137.48,7.1,,,,
2025-11-15 01:00,99,35.06,67.48,161.45,0.37,137.58,7.24,,,,
2025-11-15 02:00,98,34.5,67.0,161.68,0.38,137.31,7.28,,,,
2025-11-15 03:00,97,33.83,66.26,160.89,0.5,136.69,7.15,,,,
2025-11-15 04:00,96,33.48,66.34,160.89,0.58,135.72,7.11,,,,
2025-11-15 05:00,97,33.95,68.02,162.96,0.63,135.51,7.33,,,,
2025-11-15 06:00,99,34.96,70.74,165.99,0.62,136.48,7.56,,,,
2025-11-15 07:00,103,36.36,73.8,168.4,0.56,137.68,7.68,,,,
2025-11-15 08:00,107,38.04,77.12,171.91,0.52,138.97,7.78,,,,
2025-11-15 09:00,112,39.99,81.18,175.41,0.52,140.71,7.94,,,,
2025-11-15 10:00,116,41.41,84.56,176.93,0.54,142.48,7.95,,,,
2025-11-15 11:00,117,41.82,86.27,174.52,0.58,143.31,7.83,,,,
2025-11-15 12:00,116,41.74,87.25,171.82,0.66,143.48,7.73,,,,
2025-11-15 13:00,115,41.35,87.87,167.96,0.66,143.11,7.57,,,,
2025-11-15 14:00,114,40.78,87.85,163.99,0.55,142.08,7.3,,,,
2025-11-15 15:00,113,40.21,87.38,161.14,0.49,141.06,7.06,,,,
2025-11-15 16:00,112,39.92,87.64,158.86,0.46,140.38,6.91,,,,
2025-11-15 17:00,112,39.96,88.74,157.92,0.46,139.77,6.91,,,,
2025-11-15 18:00,113,40.19,90.4,157.86,0.46,139.36,7.05,,,,
2025-11-15 19:00,114,40.58,92.57,158.86,0.48,139.21,7.32,,,,
2025-11-15 20:00,115,41.22,95.74,161.68,0.54,138.89,7.83,,,,
2025-11-15 21:00,117,42.13,99.77,168.29,0.68,138.37,8.67,,,,
2025-11-15 22:00,120,43.22,104.79,176.39,0.85,137.92,9.8,,,,
2025-11-15 23:00,123,44.52,110.87,185.7,1.04,136.57,10.94,,,,
2025-11-16 00:00,127,45.86,117.39,195.37,1.21,134.47,11.79,,,,
2025-11-16 00:00,127,45.86,117.39,195.37,1.21,134.47,11.79,,,,
2025-11-16 01:00,130,47.09,123.62,203.0,1.3,131.91,12.13,,,,
2025-11-16 02:00,131,47.83,127.79,205.4,1.29,130.22,11.86,,,,
2025-11-16 03:00,132,48.08,129.93,204.06,1.57,129.03,11.28,,,,
2025-11-16 04:00,133,48.65,132.2,206.15,1.86,127.53,10.64,,,,
2025-11-16 05:00,138,50.53,137.15,214.98,1.99,127.56,10.26,,,,
2025-11-16 06:00,145,53.17,141.97,222.86,1.87,130.74,9.95,,,,
2025-11-16 07:00,152,56.8,147.22,229.71,1.58,135.91,9.88,,,,
2025-11-16 08:00,154,61.37,153.35,236.75,1.28,141.78,9.98,,,,
2025-11-16 09:00,156,64.6,155.98,239.04,1.07,146.47,9.84,,,,
2025-11-16 10:00,157,66.28,155.53,238.91,1.01,151.11,9.63,,,,
2025-11-16 11:00,157,66.93,153.48,239.27,1.08,155.05,9.52,,,,
2025-11-16 12:00,157,66.24,149.61,236.96,1.23,157.2,9.5,,,,
2025-11-16 13:00,156,64.74,144.65,233.36,1.27,157.78,9.49,,,,
2025-11-16 14:00,155,62.46,139.08,225.98,0.99,156.98,9.33,,,,
2025-11-16 15:00,153,59.95,133.93,216.46,0.8,155.67,9.05,,,,
2025-11-16 16:00,500,55.42,125.12,200.48,0.67,152.87,8.44,,,,
2025-11-16 17:00,142,52.33,120.09,190.27,0.65,151.22,8.39,,,,
2025-11-16 18:00,140,51.41,120.17,187.22,0.71,150.79,9.09,,,,
2025-11-16 19:00,139,50.89,121.5,187.83,0.81,150.96,10.1,,,,
2025-11-16 20:00,139,51.03,124.42,192.93,0.99,149.61,10.96,,,,
2025-11-16 21:00,140,51.41,128.62,200.99,1.21,147.04,11.74,,,,
2025-11-16 22:00,140,51.52,132.61,207.29,1.36,143.73,12.18,,,,
2025-11-16 23:00,140,51.21,135.47,211.66,1.45,140.03,12.26,,,,
2025-11-17 00:00,138,50.55,136.86,215.09,1.51,136.13,12.09,,,,
2025-11-17 00:00,138,50.55,136.86,215.09,1.51,136.13,12.09,,,,
2025-11-17 01:00,136,49.75,136.83,217.25,1.53,132.59,11.72,,,,
2025-11-17 02:00,134,48.84,135.58,217.92,1.49,129.87,11.33,,,,
2025-11-17 03:00,132,47.96,133.34,217.22,1.84,128.66,10.95,,,,
2025-11-17 04:00,130,47.36,130.85,217.95,2.05,127.83,10.6,,,,
2025-11-17 05:00,132,47.92,130.48,223.13,1.99,129.25,10.33,,,,
2025-11-17 06:00,135,49.43,131.07,227.73,1.71,133.07,10.13,,,,
2025-11-17 07:00,141,51.6,132.06,228.34,1.29,138.07,10.06,,,,
2025-11-17 08:00,147,54.14,133.62,227.44,0.97,142.38,10.1,,,,
2025-11-17 09:00,151,55.8,133.29,224.29,0.82,145.51,10.07,,,,
2025-11-17 10:00,151,55.65,130.01,216.35,0.75,148.06,9.75,,,,
2025-11-17 11:00,146,53.79,124.11,205.93,0.73,148.72,9.1,,,,
2025-11-17 12:00,141,51.77,118.48,197.7,0.76,148.22,8.58,,,,
2025-11-17 13:00,135,49.18,111.89,189.26,0.74,146.96,8.03,,,,
2025-11-17 14:00,128,46.49,105.17,181.29,0.58,145.2,7.46,,,,
2025-11-17 15:00,124,44.66,100.55,175.51,0.49,143.49,7.07,,,,
2025-11-17 16:00,120,43.18,96.7,171.42,0.43,141.81,6.77,,,,
2025-11-17 17:00,117,41.94,93.42,168.08,0.4,140.36,6.51,,,,
2025-11-17 18:00,114,40.75,90.6,164.53,0.37,138.81,6.25,,,,
2025-11-17 19:00,111,39.64,87.96,161.52,0.34,137.35,5.97,,,,
2025-11-17 20:00,109,38.73,85.85,158.72,0.31,136.07,5.77,,,,
2025-11-17 21:00,107,38.01,84.08,156.79,0.3,134.93,5.63,,,,
2025-11-17 22:00,106,37.36,82.58,155.1,0.28,133.91,5.55,,,,
2025-11-17 23:00,104,36.76,81.05,153.41,0.27,133.02,5.52,,,,
2025-11-18 00:00,103,36.27,79.77,152.43,0.26,132.46,5.54,,,,
2025-11-18 00:00,103,36.27,79.77,152.43,0.26,132.46,5.54,,,,
2025-11-18 01:00,102,35.95,78.88,151.54,0.26,132.1,5.62,,,,
2025-11-18 02:00,101,35.6,78.29,150.91,0.25,131.39,5.73,,,,
2025-11-18 03:00,99,35.15,77.6,149.93,0.32,130.67,5.82,,,,
2025-11-18 04:00,99,34.77,77.31,149.62,0.36,128.83,6.0,,,,
2025-11-18 05:00,99,34.75,78.05,150.64,0.39,127.46,6.3,,,,
2025-11-18 06:00,99,35.08,79.56,153.67,0.43,126.3,6.69,,,,
2025-11-18 07:00,101,35.7,81.34,155.6,0.43,126.23,7.05,,,,
2025-11-18 08:00,104,36.82,83.6,158.83,0.43,126.9,7.52,,,,
2025-11-18 09:00,109,38.57,86.24,164.39,0.45,129.59,8.24,,,,
2025-11-18 10:00,112,40.11,87.82,168.89,0.49,132.95,8.71,,,,
2025-11-18 11:00,114,40.78,87.35,170.83,0.55,135.63,8.8,,,,
2025-11-18 12:00,114,40.94,85.87,172.63,0.64,138.01,8.82,,,,
2025-11-18 13:00,114,40.72,83.65,174.25,0.69,140.21,8.8,,,,
2025-11-18 14:00,113,40.27,80.87,175.34,0.6,141.88,8.68,,,,
2025-11-18 15:00,111,39.75,77.98,176.04,0.54,143.31,8.5,,,,
2025-11-18 16:00,110,39.26,75.08,176.37,0.51,144.56,8.35,,,,
2025-11-18 17:00,109,38.82,72.88,176.3,0.48,145.48,8.17,,,,
2025-11-18 18:00,108,38.49,71.61,175.63,0.46,145.52,8.0,,,,
2025-11-18 19:00,108,38.29,71.05,174.87,0.44,145.12,7.84,,,,
2025-11-18 20:00,108,38.25,71.21,173.9,0.42,144.8,7.74,,,,
2025-11-18 21:00,108,38.29,71.89,173.55,0.41,144.07,7.76,,,,
2025-11-18 22:00,108,38.3,72.63,173.1,0.39,143.3,7.84,,,,
2025-11-18 23:00,108,38.33,73.58,173.38,0.39,142.22,7.98,,,,
2025-11-19 00:00,108,38.4,74.82,173.24,0.39,140.68,8.15,,,,
2025-11-19 00:00,108,38.4,74.82,173.24,0.39,140.68,8.15,,,,
2025-11-19 01:00,108,38.5,76.42,173.5,0.39,139.17,8.4,,,,
2025-11-19 02:00,109,38.67,78.18,173.92,0.39,137.49,8.68,,,,
2025-11-19 03:00,109,38.77,79.66,174.29,0.49,136.07,8.86,,,,
2025-11-19 04:00,109,38.91,81.05,174.93,0.55,134.53,9.05,,,,
2025-11-19 05:00,111,39.66,83.31,177.28,0.55,133.95,9.28,,,,
2025-11-19 06:00,114,40.93,86.05,180.34,0.51,134.04,9.48,,,,
2025-11-19 07:00,118,42.46,88.66,183.44,0.45,134.78,9.56,,,,
2025-11-19 08:00,122,44.22,91.2,187.12,0.41,135.66,9.63,,,,
2025-11-19 09:00,127,46.23,94.05,192.91,0.42,137.05,9.78,,,,
2025-11-19 10:00,131,47.86,96.0,197.28,0.45,138.74,9.78,,,,
2025-11-19 11:00,133,48.6,96.49,199.12,0.49,139.56,9.58,,,,
2025-11-19 12:00,134,49.0,96.5,201.13,0.57,140.18,9.43,,,,
2025-11-19 13:00,135,49.12,96.13,202.94,0.6,140.51,9.27,,,,
2025-11-19 14:00,134,48.92,95.25,203.02,0.52,140.25,9.02,,,,
2025-11-19 15:00,132,48.26,93.47,201.39,0.46,139.69,8.64,,,,
2025-11-19 16:00,130,47.48,91.32,199.55,0.42,139.01,8.29,,,,
2025-11-19 17:00,128,46.57,88.91,197.33,0.4,138.36,7.94,,,,
2025-11-19 18:00,125,45.24,85.89,193.09,0.37,137.2,7.48,,,,
2025-11-19 19:00,121,43.58,82.12,188.21,0.34,136.11,7.09,,,,
2025-11-19 20:00,117,41.84,78.44,182.92,0.31,134.94,6.69,,,,
2025-11-19 21:00,112,40.13,75.1,177.11,0.29,133.71,6.25,,,,
2025-11-19 22:00,109,38.58,72.05,171.82,0.27,132.59,5.89,,,,
2025-11-19 23:00,106,37.56,69.99,168.37,0.26,131.87,5.76,,,,
2025-11-20 00:00,105,37.27,69.57,167.23,0.26,131.71,5.91,,,,
2025-11-20 00:00,105,37.27,69.57,167.23,0.26,131.71,5.91,,,,
2025-11-20 01:00,106,37.64,70.49,168.12,0.28,131.9,6.34,,,,
2025-11-20 02:00,108,38.34,72.01,169.95,0.29,131.99,6.86,,,,
2025-11-20 03:00,110,39.03,73.48,171.91,0.38,131.62,7.32,,,,
2025-11-20 04:00,111,39.74,75.17,173.66,0.46,130.9,7.84,,,,
2025-11-20 05:00,114,40.83,77.52,176.9,0.53,130.4,8.4,,,,
2025-11-20 06:00,118,42.31,80.37,180.49,0.54,130.96,8.88,,,,
2025-11-20 07:00,122,44.1,83.25,183.73,0.5,132.37,9.17,,,,
2025-11-20 08:00,127,46.15,86.38,187.89,0.46,133.9,9.36,,,,
2025-11-20 09:00,133,48.55,90.13,193.61,0.47,136.62,9.68,,,,
2025-11-20 10:00,138,50.5,92.91,197.26,0.49,139.41,9.76,,,,
2025-11-20 11:00,140,51.37,93.76,197.04,0.53,141.0,9.52,,,,
2025-11-20 12:00,141,51.76,93.91,195.9,0.6,142.42,9.34,,,,
2025-11-20 13:00,141,51.69,93.01,194.43,0.62,143.36,9.09,,,,
2025-11-20 14:00,139,50.98,91.13,191.43,0.52,142.32,8.56,,,,
2025-11-20 15:00,136,49.84,88.36,187.56,0.44,140.9,7.92,,,,
2025-11-20 16:00,133,48.62,85.56,183.07,0.4,138.85,7.37,,,,
2025-11-20 17:00,130,47.41,83.01,179.27,0.37,136.9,6.86,,,,
2025-11-20 18:00,127,46.05,80.42,174.89,0.34,134.6,6.3,,,,
2025-11-20 19:00,123,44.59,77.92,170.35,0.31,132.1,5.81,,,,
2025-11-20 20:00,120,43.2,75.87,165.63,0.28,129.68,5.39,,,,
2025-11-20 21:00,116,41.71,74.01,160.55,0.26,127.06,5.07,,,,
2025-11-20 22:00,115,41.29,75.18,160.36,0.27,126.77,5.76,,,,
2025-11-20 23:00,116,41.67,78.03,162.69,0.31,127.07,6.85,,,,
2025-11-21 00:00,117,41.99,80.54,163.95,0.34,125.86,7.58,,,,
2025-11-21 00:00,117,41.99,80.54,163.95,0.34,125.86,7.58,,,,
2025-11-21 01:00,119,42.92,84.31,167.38,0.41,124.87,8.47,,,,
2025-11-21 02:00,122,44.04,88.31,174.08,0.5,123.32,9.33,,,,
2025-11-21 03:00,126,45.74,93.35,185.05,0.76,122.22,10.35,,,,
2025-11-21 04:00,135,49.11,101.66,207.35,1.2,121.86,12.14,,,,
2025-11-21 05:00,148,54.65,113.98,238.65,1.55,125.55,14.57,,,,
2025-11-21 06:00,154,61.78,128.27,268.04,1.6,133.54,16.69,,,,
2025-11-21 07:00,158,69.19,141.49,287.89,1.36,143.52,18.0,,,,
2025-11-21 08:00,162,76.59,153.48,305.54,1.17,152.63,18.83,,,,
2025-11-21 09:00,165,83.58,164.99,319.8,1.1,161.39,19.5,,,,
2025-11-21 10:00,168,88.18,172.55,323.82,1.13,168.73,19.82,,,,
